,TCGA-CZ-5455-11,TCGA-CZ-5467-11,TCGA-B0-5697-01,TCGA-BP-4177-01,TCGA-B0-4815-01,TCGA-B2-3924-01,TCGA-B0-4843-01,TCGA-B0-5701-01,TCGA-B0-4828-01,TCGA-CZ-5982-01,TCGA-B0-4706-01,TCGA-CJ-4918-01,TCGA-MM-A564-01,TCGA-B0-4813-01,TCGA-CZ-5458-01,TCGA-B8-A54D-01,TCGA-CZ-5460-01,TCGA-CZ-5451-11,TCGA-BP-5191-01,TCGA-DV-A4VX-01,TCGA-AK-3425-01,TCGA-CZ-5468-01,TCGA-BP-5189-01,TCGA-B4-5844-01,TCGA-CZ-5451-01,TCGA-CW-5585-01,TCGA-CW-5583-01,TCGA-CJ-5678-01,TCGA-CZ-5464-01,TCGA-B8-5162-01,TCGA-A3-3385-01,TCGA-CW-5580-01,TCGA-CJ-4901-01,TCGA-B0-4814-01,TCGA-B2-5633-01,TCGA-CZ-5453-11,TCGA-CZ-5985-01,TCGA-MM-A84U-01,TCGA-B8-5553-01,TCGA-CZ-5458-11,TCGA-B0-4819-01,TCGA-B0-4694-01,TCGA-GK-A6C7-01,TCGA-A3-3367-01,TCGA-B0-4848-01,TCGA-CW-5587-01,TCGA-A3-A8OX-01,TCGA-B0-4691-01,TCGA-AK-3428-01,TCGA-B0-4852-01,TCGA-BP-5183-01,TCGA-DV-5576-01,TCGA-B0-4822-01,TCGA-B0-5712-11,TCGA-A3-A6NI-01,TCGA-CZ-5466-01,TCGA-BP-5010-01,TCGA-BP-5186-01,TCGA-CJ-4916-01,TCGA-B0-5695-01,TCGA-B0-5120-01,TCGA-B0-5712-01,TCGA-B0-4712-11,TCGA-B0-5100-01,TCGA-BP-4770-01,TCGA-CW-5589-01,TCGA-G6-A5PC-01,TCGA-B0-5711-01,TCGA-B0-4945-01,TCGA-CZ-5470-11,TCGA-B0-5110-01,TCGA-T7-A92I-01,TCGA-B0-5102-01,TCGA-CZ-5470-01,TCGA-CJ-4912-01,TCGA-B0-5108-01,TCGA-EU-5904-01,TCGA-B0-5705-01,TCGA-BP-5177-01,TCGA-CZ-5457-01,TCGA-B0-5399-01,TCGA-CZ-5986-01,TCGA-B8-4146-01,TCGA-B0-5700-01,TCGA-BP-5201-01,TCGA-B8-5550-01,TCGA-B0-4688-01,TCGA-B0-5115-01,TCGA-B0-4701-01,TCGA-CW-6090-01,TCGA-A3-3376-01,TCGA-B0-4703-01,TCGA-CJ-5677-01,TCGA-AK-3454-01,TCGA-B8-5159-01,TCGA-BP-5170-01,TCGA-CJ-6033-01,TCGA-B0-4690-01,TCGA-A3-3357-01,TCGA-CZ-5461-01,TCGA-BP-4760-01,TCGA-B0-5713-01,TCGA-B2-5636-01,TCGA-B8-5549-01,TCGA-B0-5106-01,TCGA-CZ-5468-11,TCGA-B0-5095-01,TCGA-B0-4844-01,TCGA-B0-4700-01,TCGA-A3-A8OV-01,TCGA-BP-5168-01,TCGA-B8-5158-01,TCGA-AK-3460-01,TCGA-CJ-4902-01,TCGA-B0-5696-01,TCGA-BP-5174-01,TCGA-6D-AA2E-01,TCGA-B0-5693-01,TCGA-B0-4811-01,TCGA-B0-5692-01,TCGA-B8-A54H-01,TCGA-CJ-6030-01,TCGA-BP-5202-01,TCGA-BP-5194-01,TCGA-CZ-5465-11,TCGA-CZ-5457-11,TCGA-A3-A6NL-01,TCGA-CJ-4903-01,TCGA-BP-5185-01,TCGA-B0-4818-01,TCGA-B4-5832-01,TCGA-AK-3461-01,TCGA-CZ-4864-11,TCGA-B8-A54G-01,TCGA-B8-A7U6-01,TCGA-AK-3450-01,TCGA-A3-A6NN-01,TCGA-CZ-4856-01,TCGA-CJ-5680-01,TCGA-CZ-5454-11,TCGA-B0-4823-01,TCGA-CZ-5987-01,TCGA-B8-4621-01,TCGA-CZ-4865-11,TCGA-B2-A4SR-01,TCGA-B4-5835-01,TCGA-BP-5169-01,TCGA-B0-4693-01,TCGA-B0-5691-01,TCGA-CZ-5462-11,TCGA-CJ-6028-01,TCGA-CJ-5671-01,TCGA-B0-5706-01,TCGA-B0-5402-11,TCGA-B0-5092-01,TCGA-B0-5121-01,TCGA-BP-5184-01,TCGA-B0-5702-01,TCGA-B2-4101-01,TCGA-CZ-5461-11,TCGA-B0-5710-01,TCGA-BP-5199-01,TCGA-CJ-5683-01,TCGA-CW-6097-01,TCGA-B0-5107-01,TCGA-AK-3440-01,TCGA-CZ-5465-01,TCGA-B8-5545-01,TCGA-CZ-5984-01,TCGA-B0-4712-01,TCGA-AK-3431-01,TCGA-CZ-5455-01,TCGA-AK-3453-01,TCGA-G6-A8L7-01,TCGA-B0-5098-01,TCGA-B4-5378-01,TCGA-B0-5096-01,TCGA-B0-5711-11,TCGA-BP-5176-01,TCGA-CW-5581-01,TCGA-B2-5641-01,TCGA-A3-3387-01,TCGA-CJ-4882-01,TCGA-DV-5573-01,TCGA-BP-5187-01,TCGA-B4-5377-01,TCGA-CJ-5675-01,TCGA-MM-A563-01,TCGA-B0-4846-01,TCGA-DV-5567-01,TCGA-CW-5588-01,TCGA-BP-4993-01,TCGA-A3-A8OW-01,TCGA-B0-4699-01,TCGA-CJ-4905-01,TCGA-B8-A54J-01,TCGA-B0-5699-01,TCGA-CZ-5456-11,TCGA-DV-5569-01,TCGA-3Z-A93Z-01,TCGA-B0-4847-01,TCGA-BP-5192-01,TCGA-B0-4718-01,TCGA-B0-5707-01,TCGA-CZ-4863-11,TCGA-B0-5402-01,TCGA-B0-4713-01,TCGA-A3-A8CQ-01,TCGA-A3-A6NJ-01,TCGA-B8-5546-01,TCGA-EU-5906-01,TCGA-CJ-4920-01,TCGA-CJ-5672-01,TCGA-BP-4782-01,TCGA-B0-5117-01,TCGA-CJ-6032-01,TCGA-AK-3433-01,TCGA-G6-A8L8-01,TCGA-CZ-5452-11,TCGA-B0-4827-01,TCGA-CJ-4908-01,TCGA-CZ-5989-01,TCGA-B0-4810-01,TCGA-B0-4698-01,TCGA-BP-5175-01,TCGA-BP-5198-01,TCGA-CZ-4865-01,TCGA-B0-4849-01,TCGA-BP-5182-01,TCGA-BP-5180-01,TCGA-B8-5165-01,TCGA-CZ-4853-01,TCGA-B0-5698-01,TCGA-DV-A4W0-05,TCGA-CJ-5679-01,TCGA-CZ-5467-01,TCGA-B8-5164-01,TCGA-BP-5173-01,TCGA-B0-4824-01,TCGA-CW-5591-01,TCGA-DV-5575-01,TCGA-B0-4845-01,TCGA-CW-5590-01,TCGA-B0-4841-01,TCGA-CZ-5469-11,TCGA-CZ-5463-11,TCGA-BP-5181-01,TCGA-A3-3358-01,TCGA-DV-5566-01,TCGA-DV-A4VZ-01,TCGA-B0-4697-01,TCGA-B0-5116-01,TCGA-B8-5163-01,TCGA-CZ-5452-01,TCGA-CW-5584-01,TCGA-B0-5690-01,TCGA-CJ-6027-01,TCGA-B0-5083-01,TCGA-CZ-5463-01,TCGA-CZ-5459-01,TCGA-DV-5565-01,TCGA-CJ-4907-01,TCGA-CZ-4864-01,TCGA-B8-4153-01,TCGA-CW-6087-01,TCGA-B0-4821-01,TCGA-CJ-6031-01,TCGA-EU-5907-01,TCGA-BP-4795-01,TCGA-CZ-5466-11,TCGA-CZ-5456-01,TCGA-B0-5400-01,TCGA-AK-3458-01,TCGA-CJ-5686-01,TCGA-B0-5113-01,TCGA-CJ-5676-01,TCGA-BP-5195-01,TCGA-CJ-5689-01,TCGA-B0-4817-01,TCGA-BP-5200-01,TCGA-B0-5109-01,TCGA-CZ-4866-01,TCGA-B8-A54K-01,TCGA-B0-4707-01,TCGA-B0-5097-01,TCGA-CW-6088-01,TCGA-B2-5639-01,TCGA-B8-A54I-01,TCGA-B8-A54F-01
hsa-mir-5703,0,0.274625,0,0,0,0,0,0.646881,0.583953,0.677956,0,0,0,0,0.5947,0,0,0.212873,0,0,0,0,0,0,0,0.2168,0,0,0.316674,0,0,0,0,0,0,0,0.504815,0,0,0,0,0.980566,0,0,0,0,0,0,0,0,0,0,0,0,0.164467,0,0,0,0,0.871887,0,0,0,0,0,0,0.197997,0,0.502319,0,0,0,0,0,1.302408,0,0.694522,0.152492,0,0.243687,0.187785,0.284353,0,0.212882,0,0,0,0,0.50318,0,0,0,0,0,0,0,0,0.523829,0,0.368432,0,0,0.151013,0,0,0,0,0,0,0,0,0,0,1.113407,0,0,0.31521,0,0,0,0,0,0.951245,0,0.203683,0,0,0,0,0,0.933799,0,0,0,0,0,0,0.353958,0.506887,0,0,0,0,0,0,0,0,0,0.171568,0,0,0,0,0,0,0,0,0,0.528065,0,0,0,0,0,0,0,0,0,0.904627,0,0.305259,0.265869,0.85697,0,0,0,0,0.228773,0,0,0,0,0,0,0.419882,0,0,0,0,0,0,0,0.117948,0,0,0.123938,0,0.788788,0.774629,0,0,0,0,0,0,0,0.49201,0,0.238876,0,0,0,0.55434,0,0,0,0,0.348977,0,0,0,0,0.156356,0,0,0,0,0,0,0.404341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245788,0,0,0,0.256838,0,0,0,0.840631,0,0,0,0,0.611073,0,0.231394,0,0,0,0,0,0,0,0,0.287331,0,0.520005,0.136432,0,0.458407,0,0,0,0.461555,0,0,0,0,0,0,0,0,0,0
hsa-mir-26b,688.290931,713.202317,910.442351,906.435973,687.967984,655.683302,1031.342101,822.185422,1171.410119,817.615478,1314.794204,937.87304,584.905682,994.329694,813.847238,853.55818,1514.245158,1177.186342,689.69253,717.758761,526.922584,903.882762,503.671352,982.596363,886.77388,1170.504754,756.937829,817.365987,1443.715215,783.843165,854.495433,698.596852,1148.934248,918.170072,231.328963,849.633814,304.403707,813.782265,949.453864,729.453175,1156.93527,851.621709,526.12936,812.539541,440.550611,1228.478453,528.827902,708.646321,908.32382,923.507207,603.171563,678.073684,784.700809,968.193227,577.444501,791.494653,1154.694691,717.889952,853.258488,1437.959784,713.489741,550.432147,1107.869343,630.168249,853.447033,942.180204,577.359203,725.358379,1277.396462,719.302756,630.516567,431.947706,917.773857,1112.175421,729.999733,1117.868089,1049.65488,951.399483,793.277148,975.96756,954.510433,719.982325,1028.485921,1564.255277,912.189677,798.954944,353.559454,881.376599,793.515414,1537.954438,783.24705,460.534285,1047.154267,822.788926,706.188317,761.711082,710.697054,641.690165,772.394896,1034.926656,462.049984,937.468278,714.895483,589.693769,543.883338,1071.996082,741.070842,840.219461,882.6524,917.145916,210.593425,673.993469,987.314352,436.455624,708.083285,921.354128,709.536968,1123.663102,1077.539121,804.989775,563.129294,930.009788,1035.43056,517.869743,920.443646,1154.343348,473.132844,814.343141,1391.371265,791.210023,582.690724,959.646528,890.737447,531.672592,565.722584,1435.868088,343.154287,649.513838,908.342098,874.345604,1219.920027,900.871176,660.981549,669.803639,695.066448,769.441012,987.790513,780.02451,717.838756,606.255764,1048.853333,998.988418,1087.531179,1432.727574,538.141567,1027.275636,898.017518,2268.306577,708.134517,999.853163,885.278859,767.290415,969.687707,670.385836,507.117686,295.014664,1760.993303,780.631963,512.923501,1278.256672,1038.490702,773.679786,136.258287,656.086281,586.942575,742.957383,607.590204,764.332026,776.469838,634.597907,786.180703,811.491721,899.464149,996.646438,893.088078,1155.382635,1385.685677,905.599755,782.847792,485.285956,861.835025,415.191755,785.888866,755.994434,821.159066,479.764795,933.896711,738.305722,1194.478442,1433.055897,926.211192,1098.175493,947.872474,654.760645,473.766634,764.750475,796.071794,909.50195,380.051932,554.699711,596.892977,919.532179,1385.295688,700.252869,236.491353,1020.023848,251.673157,1022.327179,789.83471,632.09943,903.904861,553.196568,811.021005,1168.752347,555.706104,967.399443,979.167156,960.72256,843.48504,894.401218,697.575379,957.202571,786.66763,338.791978,736.129475,1069.162207,758.529942,1347.217278,945.177126,746.930533,1163.019584,811.023756,1811.425842,1041.372274,781.746413,782.834756,664.568031,873.201429,1382.71166,373.699948,1217.651794,497.339451,1153.868675,1646.375934,825.675548,1032.674472,538.016072,395.23541,958.36578,882.221322,1449.91354,752.790566,913.695013,1077.372331,251.938366,725.084213,803.894906,787.074241,970.590533,2677.637346,826.18692,1097.731372,742.326282,916.801686,1244.575895,1369.976104,574.950961,1863.622086,1158.040977,833.754847,828.672655,672.192632,236.781863,746.566264,1091.998194,726.135211,1008.927077,519.536551,297.334592
hsa-mir-515-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311087,0,0,0,0,0,0,0,0,0,0,0,0,0.45421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-135b,11.60384,8.788015,6.764897,52.358892,82.018794,3.122301,3.732239,18.112661,16.35069,15.592998,3.034724,3.16849,46.300149,73.472637,2.081451,8.084549,4.93561,5.108946,24.413895,38.750166,17.927566,4.973842,9.676194,0,5.253727,0.2168,2.948151,6.755091,15.200336,31.825211,5.317333,2.904769,9.409781,9.656816,11.597794,12.013895,6.562601,3.132191,7.23611,15.50472,28.709134,14.708492,1.800864,21.618773,38.08892,3.039284,3.555367,9.195961,0.496352,5.542429,8.083743,39.953077,32.999168,13.604589,10.361437,17.349268,12.454334,0.608897,1.776388,0.217972,10.198314,10.578876,54.959576,101.148757,70.634125,5.790046,1.187982,5.177023,13.060286,10.043011,3.986024,0,10.173265,6.213271,26.699366,34.953606,3.241105,1.524923,2.828803,1.705811,9.764813,14.21766,2.989785,21.926823,13.790329,4.485991,15.748751,5.097609,8.050886,11.236881,4.74253,4.064733,3.402613,5.668234,36.229077,10.252643,47.006734,14.143375,18.225754,14.737297,54.450335,13.93265,24.162078,2.154132,12.42236,18.755763,11.439349,14.992279,7.970973,2.582297,3.452351,33.350655,26.822253,3.896925,4.87325,1.676205,0.630419,4.749545,11.764139,7.917932,4.109183,21.312724,3.329359,3.236686,27.089844,41.908888,3.246437,6.131263,15.577958,1.724708,37.818869,11.28581,12.860191,5.053922,3.801048,5.972603,4.302875,8.495004,5.068873,11.464077,35.553225,25.92435,34.655043,36.798096,6.172881,18.81516,50.998708,17.155178,4.28919,14.311611,6.832921,7.147788,20.52736,19.144205,11.138765,21.034692,5.968216,7.87094,6.864839,6.103233,6.615816,21.890509,2.40959,6.062921,56.911003,1.236095,4.040005,3.484964,24.424929,14.351684,23.810192,2.392824,0.85697,10.321908,23.887198,21.958518,34.598044,12.811312,2.757786,2.40248,8.269369,5.871511,10.100366,8.004274,22.253723,8.318755,16.469673,9.133904,5.570346,24.31858,4.21092,15.227081,1.651275,17.394562,0.421973,2.478764,7.296068,18.142128,3.485832,8.26288,22.91154,4.322217,7.644133,67.218773,54.55832,7.562977,19.188381,1.938978,3.583142,0.702152,2.764994,3.71421,16.07586,22.010872,1.701377,28.412921,0,4.885673,12.731056,9.350583,6.399993,4.003232,10.16317,7.154992,3.613174,5.811549,17.598611,22.211062,4.333899,37.199327,7.123308,14.002378,4.573649,23.90503,33.01702,0.971259,2.271048,8.761094,23.40191,6.867112,6.511307,19.530357,8.152232,2.900758,15.311041,11.797824,2.964175,5.445354,19.400291,38.268929,5.422497,19.247844,39.211668,2.942209,7.528956,1.716119,70.720915,9.398589,3.666437,8.879039,4.85927,1.696238,1.375159,1.499822,16.602421,28.118944,13.540097,8.269166,45.877248,21.262492,10.524674,2.080022,21.556249,4.933462,20.169922,12.174184,5.280479,12.060582,28.154842,4.758039,106.128252,0.428148,8.019497,19.35325,40.583123,3.275798,16.455008,10.98128,17.632352
hsa-mir-515-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608897,0,0,0,0,0,0,0.583753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-2681,0,0,0,0,0,0,0,0,0.583953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2168,0,0,0,0,0,0,0,0,0.156727,0,0,0,0,0.146271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583753,0,0,0,0,0,0,0,0,0,1.302408,0,0,0,0,0,0.187785,0,0,0.212882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368432,0,0,0,0,0,0,0,0,0,0.645574,0,0,0,0.556704,0,0,0,0,0,0,0.171216,0,0,0,0,0,0,0,0.259633,0,0,0.352682,0,0,0.126702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344227,0,0,0,0,0,0,0.956779,0,0,0.428485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117948,0,0,0,0,0,0.387315,0,0,0,0,0,0,0,0.49201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404341,0,0,0,0,0,0,0,0,0,0.528239,0,0.513957,1.086964,0,0,0.245788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355162,0,0,0.196451,0,0,0,0,0,0,0.287331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940286,0,0
hsa-mir-125b-2,357.581491,264.464317,169.122418,280.025272,211.410511,83.856096,168.572804,493.570005,383.657252,237.962714,323.577454,113.273518,298.31362,126.016705,249.179388,343.806087,272.939235,284.823748,150.29804,282.259734,120.133174,76.868469,249.034672,220.919316,343.427864,459.39981,210.424294,699.634405,239.088613,100.779836,49.451198,295.318142,284.645872,177.299143,286.183392,395.061563,250.893271,321.832582,166.811389,375.331231,368.933803,173.069927,207.792006,219.45094,132.131476,244.662334,449.95143,200.639147,106.219288,161.769642,186.547906,169.969868,197.024446,744.977198,273.344563,291.257415,368.292451,267.305928,277.708696,143.207455,203.181796,358.028838,456.506333,312.066903,1706.894066,161.721968,115.036247,322.125847,223.029504,410.870734,130.451704,483.565575,243.431704,277.180901,150.428134,257.621019,262.529474,214.099194,234.386524,232.965041,434.346376,229.473039,57.553355,187.12308,122.084968,460.711245,549.6314,237.54858,191.711714,704.926998,214.508274,216.243812,715.399463,121.717869,89.179266,112.779075,265.81189,165.529871,60.962006,389.801496,66.584981,260.739585,149.049819,262.26563,292.195517,377.616038,227.294883,280.290433,324.684296,275.660234,26.468026,153.568132,128.044326,182.598781,253.652684,196.116009,539.323746,225.207575,321.833234,262.87535,129.439266,264.665286,95.600157,164.146213,456.453687,420.937804,159.216542,273.119876,460.588286,180.878804,191.428844,195.032903,285.970039,82.547392,210.451335,80.630142,268.929692,183.3505,231.140623,350.073776,228.318366,555.605964,174.683956,443.143027,202.161867,287.178756,211.916962,121.158446,475.242198,363.753459,349.845542,360.11235,147.042929,388.442088,202.586282,205.944306,257.031155,880.561434,213.338065,348.602306,275.383335,206.5566,444.052944,382.830154,168.192339,41.615197,390.982709,233.175781,169.165246,362.140831,187.428951,232.635674,17.567892,168.698685,337.150735,79.744092,469.198029,429.178953,213.268748,332.915073,169.52206,301.648867,284.670834,411.648368,208.681135,464.309768,316.552691,708.952167,228.384167,107.26231,370.093108,191.861226,459.880037,406.765147,223.645583,171.406539,476.980449,417.268939,213.410383,399.429299,180.367443,166.571578,552.561604,379.039195,391.094078,259.365635,206.6441,134.516611,232.42648,536.443771,176.613961,182.526872,325.397587,124.387023,358.423346,193.20786,130.355572,266.618182,363.344336,436.360554,246.587957,346.779938,241.101675,1182.751244,176.322873,267.331269,277.666972,301.543405,241.614854,272.121166,200.979048,117.059881,224.566167,74.847474,649.83499,186.093277,164.878065,223.806122,127.410397,279.438651,235.408787,185.538388,458.698893,177.360658,360.251125,384.903996,107.895969,214.31358,241.621808,174.393309,101.219941,121.696045,134.365315,93.730363,334.787593,164.318373,164.717067,249.309946,437.528097,294.428936,536.602218,227.295935,269.72764,351.958293,245.594352,231.921202,309.101073,724.679626,188.885233,626.668854,382.715423,298.483092,269.998844,136.492448,106.808907,546.696935,135.118135,156.787564,372.936273,230.215891,141.019733,98.902228,93.257661,72.721301,127.992927,316.660468,504.933682,180.581046,179.705066
hsa-mir-125b-1,348.420565,274.076208,143.754055,267.482474,182.42111,81.62588,138.714891,429.528812,380.153533,199.997153,299.868672,131.492335,291.866763,81.487834,238.177434,297.000802,230.986549,274.392983,140.379895,281.819391,110.70734,71.442459,210.83917,189.830457,319.924346,437.719781,210.792813,650.90125,231.805119,80.74174,44.133865,222.698927,271.472179,149.873785,236.971133,360.975629,213.032113,290.706438,151.577472,337.154515,376.646705,144.143225,185.627526,189.266238,115.952112,241.62305,412.685918,182.525891,105.226585,145.488757,155.456588,154.846387,165.481123,723.310631,249.003411,284.422854,323.219623,214.33186,240.996672,132.962781,195.729181,345.466423,439.150677,298.273891,1601.234755,140.758009,89.494636,310.046127,205.950668,367.127842,130.814069,439.925013,239.071733,251.292274,147.172114,233.024037,231.73898,175.061165,221.050739,224.435986,390.02915,222.932916,56.805908,169.453892,115.189804,423.926121,586.640965,226.33384,197.246698,673.463731,203.563975,199.984879,588.652114,114.856322,86.392414,121.825525,250.142979,137.243121,65.9898,352.589822,61.29552,252.778071,141.499169,249.879369,274.912233,351.983161,218.342349,260.735287,307.679554,243.59671,12.658621,134.178217,133.472639,194.289557,252.678034,176.001547,490.781457,201.064056,319.032248,253.1099,125.501299,246.452594,82.282722,153.973772,451.157928,394.436595,134.656543,239.119239,418.5278,154.576999,190.961944,190.800725,298.491804,73.113405,180.042954,77.372359,241.498864,153.264028,228.099299,338.88931,204.986562,499.632935,160.314792,419.263412,202.779155,253.509522,191.121372,114.725254,459.45798,366.138727,335.496408,374.407925,140.759043,397.705413,195.624554,195.182371,243.105318,859.900216,203.832903,332.087675,267.527054,195.330698,402.401466,348.184891,145.326311,43.675355,368.538236,221.770444,148.358826,386.060305,175.218596,226.52068,9.855159,138.05552,309.168589,68.517181,444.311717,413.851133,190.287202,302.369257,142.941946,271.557374,251.180148,391.980724,197.344333,418.710667,300.641312,692.564868,221.956845,105.308138,356.524587,163.437341,390.762391,377.997217,187.777895,147.610403,446.656166,417.663333,216.5089,376.429531,163.305657,131.328889,560.751746,327.380323,398.331406,256.251468,203.692041,124.579348,208.061114,447.270526,160.715249,191.016494,312.093426,116.708812,347.080835,176.160107,110.541525,265.920229,352.90487,342.854721,223.999747,307.498228,219.21177,1215.726423,150.308023,249.002537,273.267319,308.319662,213.98625,230.069753,170.450585,112.57912,201.240557,78.804168,571.044373,180.265721,138.988121,159.690845,113.10923,255.139637,219.380955,184.510474,411.959432,147.93868,341.259545,363.520441,109.081639,175.418193,221.868784,178.759563,89.772448,113.624369,135.933781,93.730363,357.374462,169.037699,155.765053,265.633811,435.491187,277.026019,499.347817,223.903458,266.78087,296.714839,233.446239,218.943228,278.926,701.375613,176.340673,628.39284,361.187681,296.923076,240.802405,111.825138,95.348724,484.684687,125.17841,146.824475,355.858746,203.131668,141.019733,100.614821,85.072813,68.616067,120.500658,302.028571,425.479499,164.475169,185.018926
hsa-mir-2682,0,0,0,0,0,0,0.62204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.751259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.574875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.729965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1185-2,0,0,0,0,0,0,0,0,0,0,0,0,0.293039,1.781155,0.29735,0.425503,0,0.425746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772545,0,0,0,0.195762,0,0,0,0,0,0,0,0.303928,0,0,0,0,0,0,0,0,0.164467,0.262868,0,0,0,0,0,0,0,0.287354,2.335012,0,0.197997,0,0,0,0,0.469253,0,0,0,0,0,0,0.404115,0,0,0,0,0,0,0.448599,3.14975,0,0.50318,0.749125,0,0.406473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531398,0,0,0,0,0,0,0,0.157605,0,0,0,0,0,0,0,0,0,0,0,0.259633,0,0,0.352682,0,0,0,0.271482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340371,0,0,0,0,0,0.491934,0,0,0,0,0,0,0,0,0.448889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21713,0,0,0,0,0,0,0,0,0,0.085184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254621,0,0,0,0,0,0,0.447042,0,0,0,0,0,0,0,0.164862,0,0,0.45421,0,0,0,0,0,0,0,0.147222,0,0,0,0,0,1.204999,0,0,0,0,0,0,0,0,0,0.231394,0,0,0,0,0,0.38686,0,0,0,0.478394,0,0,0,0,0.380443,0,0,0,0,0,0,0,0,0,0,0,0,0
