"","x"
"X7224",1
"X7225",1
"X7226",1
"X7227",1
"X7228",1
"X7229",1
"X7230",1
"X7231",1
"X7232",1
"X7233",1
"X7234",1
"X7235",1
"X7236",1
"X7237",1
"X7238",1
"X7239",1
"X7240",1
"X7241",1
"X7242",1
"X7243",1
"X7244",1
"X7245",1
"X7246",1
"X7247",1
"X7248",1
"X7249",1
"X7250",1
"X7251",1
"X7252",1
"X7253",1
"X7254",1
"X7255",1
"X7256",1
"X7257",1
"X7258",1
"X7259",4
"X7260",1
"X7261",1
"X7262",1
"X7263",1
"X7264",1
"X7265",1
"X7266",1
"X7267",1
"X7268",1
"X7269",1
"X7270",4
"X7271",1
"X7272",1
"X7273",1
"X7274",1
"X7275",1
"X7276",1
"X7277",1
"X7278",3
"X7279",1
"X7280",3
"X7281",3
"X7282",1
"X7283",1
"X7284",1
"X7285",1
"X7286",1
"X7287",1
"X7288",1
"X7289",1
"X7290",1
"X7291",1
"X7292",1
"X7293",1
"X7294",1
"X7295",1
"X7296",1
"X7297",1
"X7298",1
"X7299",1
"X7300",1
"X7301",1
"X7302",4
"X7303",1
"X7304",1
"X7305",1
"X7306",1
"X7307",1
"X7308",1
"X7309",1
"X7310",1
"X7311",1
"X7312",1
"X7313",1
"X7314",1
"X7315",1
"X7316",1
"X7317",1
"X7318",1
"X7319",1
"X7320",1
"X7321",1
"X7322",1
"X7323",1
"X7324",1
"X7325",1
"X7326",1
"X7327",1
"X7328",1
"X7329",1
"X7330",1
"X7331",1
"X7332",1
"X7333",1
"X7334",1
"X7335",1
"X7336",1
"X7337",1
"X7338",1
"X7339",1
"X7340",1
"X7341",1
"X7342",1
"X7343",1
"X7344",1
"X7345",1
"X7346",1
"X7347",1
"X7348",1
"X7349",1
"X7350",1
"X7351",3
"X7352",1
"X7353",1
"X7354",1
"X7355",3
"X7356",1
"X7357",1
"X7358",1
"X7359",1
"X7360",1
"X7361",1
"X7362",1
"X7363",3
"X7364",1
"X7365",1
"X7366",1
"X7367",1
"X7368",1
"X7369",1
"X7370",3
"X7371",1
"X7372",1
"X7373",1
"X7374",1
"X7375",4
"X7376",1
"X7377",1
"X7378",1
"X7379",1
"X7380",1
"X7381",1
"X7382",1
"X7383",1
"X7384",1
"X7385",1
"X7386",1
"X7387",1
"X7388",1
"X7389",1
"X7390",1
"X7391",1
"X7392",1
"X7393",1
"X7394",1
"X7395",1
"X7396",1
"X7397",1
"X7398",1
"X7399",1
"X7400",1
"X7401",1
"X7402",1
"X7403",1
"X7404",1
"X7405",1
"X7406",3
"X7407",1
"X7408",1
"X7409",1
"X7410",1
"X7411",1
"X7412",1
"X7413",1
"X7414",1
"X7415",1
"X7416",1
"X7417",4
"X7418",1
"X7419",1
"X7420",1
"X7421",1
"X7422",1
"X7423",1
"X7424",1
"X7425",1
"X7426",1
"X7427",1
"X7428",1
"X7429",1
"X7430",1
"X7431",1
"X7432",1
"X7433",1
"X7434",1
"X7435",1
"X7436",1
"X7437",1
"X7438",1
"X7439",1
"X7440",1
"X7441",1
"X7442",1
"X7443",1
"X7444",1
"X7445",1
"X7446",1
"X7447",1
"X7448",1
"X7449",1
"X7450",1
"X7451",1
"X7452",1
"X7453",1
"X7454",1
"X7455",1
"X7456",1
"X7457",1
"X7458",1
"X7459",1
"X7460",1
"X7461",1
"X7462",1
"X7463",1
"X7464",1
"X7465",1
"X7466",1
"X7467",1
"X7468",1
"X7469",1
"X7470",1
"X7471",1
"X7472",1
"X7473",4
"X7474",1
"X7475",1
"X7476",1
"X7477",1
"X7478",1
"X7479",1
"X7480",1
"X7481",1
"X7482",1
"X7483",2
"X7484",1
"X7485",1
"X7486",1
"X7487",1
"X7488",1
"X7489",1
"X7490",1
"X7491",1
"X7492",1
"X7493",1
"X7494",1
"X7495",1
"X7496",1
"X7497",1
"X7498",1
"X7499",1
"X7500",1
"X7501",4
"X7502",1
"X7503",1
"X7504",1
"X7505",1
"X7506",3
"X7507",1
"X7508",1
"X7509",1
"X7510",1
"X7511",1
"X7512",1
"X7513",1
"X7514",1
"X7515",1
"X7516",1
"X7517",1
"X7518",1
"X7519",1
"X7520",1
"X7521",1
"X7522",1
"X7523",1
"X7524",1
"X7525",1
"X7526",1
"X7527",1
"X7528",1
"X7529",1
"X7530",1
"X7531",1
"X7532",1
"X7533",1
"X7534",1
"X7535",1
"X7536",1
"X7537",1
"X7538",1
"X7539",1
"X7540",1
"X7541",1
"X7542",1
"X7543",4
"X7544",1
"X7545",1
"X7546",1
"X7547",1
"X7548",1
"X7549",4
"X7550",1
"X7551",1
"X7552",1
"X7553",3
"X7554",1
"X7555",1
"X7556",1
"X7557",1
"X7558",1
"X7559",1
"X7560",1
"X7561",1
"X7562",1
"X7563",1
"X7564",1
"X7565",1
"X7566",1
"X7567",1
"X7568",1
"X7569",1
"X7570",1
"X7571",1
"X7572",1
"X7573",1
"X7574",1
"X7575",1
"X7576",1
"X7577",1
"X7578",1
"X7579",1
"X7580",1
"X7581",1
"X7582",1
"X7583",1
"X7584",1
"X7585",1
"X7586",1
"X7587",1
"X7588",1
"X7589",1
"X7590",1
"X7591",1
"X7592",1
"X7593",1
"X7594",1
"X7595",1
"X7596",1
"X7597",1
"X7598",1
"X7599",1
"X7600",1
"X7601",1
"X7602",1
"X7603",1
"X7604",3
"X7605",1
"X7606",1
"X7607",1
"X7608",1
"X7609",4
"X7610",1
"X7611",1
"X7612",1
"X7613",1
"X7614",1
"X7615",1
"X7616",1
"X7617",1
"X7618",1
"X7619",1
"X7620",1
"X7621",1
"X7622",1
"X7623",1
"X7624",1
"X7625",1
"X7626",1
"X7627",1
"X7628",1
"X7629",1
"X7630",1
"X7631",1
"X7632",1
"X7633",1
"X7634",1
"X7635",1
"X7636",1
"X7637",1
"X7638",1
"X7639",1
"X7640",1
"X7641",1
"X7642",3
"X7643",1
"X7644",1
"X7645",1
"X7646",1
"X7647",1
"X7648",1
"X7649",1
"X7650",1
"X7651",1
"X7652",1
"X7653",1
"X7654",1
"X7655",1
"X7656",4
"X7657",1
"X7658",1
"X7659",1
"X7660",1
"X7661",1
"X7662",1
"X7663",1
"X7664",1
"X7665",1
"X7666",1
"X7667",1
"X7668",1
"X7669",1
"X7670",1
"X7671",1
"X7672",4
"X7673",1
"X7674",1
"X7675",1
"X7676",1
"X7677",1
"X7678",1
"X7679",1
"X7680",1
"X7681",1
"X7682",1
"X7683",1
"X7684",1
"X7685",1
"X7686",1
"X7687",1
"X7688",1
"X7689",1
"X7690",1
"X7691",1
"X7692",1
"X7693",1
"X7694",1
"X7695",1
"X7696",1
"X7697",1
"X7698",1
"X7699",4
"X7700",1
"X7701",1
"X7702",1
"X7703",1
"X7704",1
"X7705",1
"X7706",1
"X7707",1
"X7708",1
"X7709",1
"X7710",1
"X7711",1
"X7712",1
"X7713",1
"X7714",1
"X7715",1
"X7716",1
"X7717",1
"X7718",1
"X7719",1
"X7720",1
"X7721",1
"X7722",1
"X7723",1
"X7724",1
"X7725",1
"X7726",1
"X7727",1
"X7728",1
"X7729",1
"X7730",1
"X7731",1
"X7732",1
"X7733",1
"X7734",1
"X7735",1
"X7736",1
"X7737",1
"X7738",1
"X7739",1
"X7740",1
"X7741",1
"X7742",1
"X7743",1
"X7744",1
"X7745",1
"X7746",1
"X7747",1
"X7748",1
"X7749",1
"X7750",1
"X7751",1
"X7752",1
"X7753",1
"X7754",1
"X7755",1
"X7756",1
"X7757",1
"X7758",1
"X7759",1
"X7760",1
"X7761",1
"X7762",1
"X7763",1
"X7764",1
"X7765",1
"X7766",1
"X7767",1
"X7768",1
"X7769",1
"X7770",1
"X7771",1
"X7772",1
"X7773",1
"X7774",1
"X7775",1
"X7776",1
"X7777",1
"X7778",1
"X7779",1
"X7780",1
"X7781",1
"X7782",1
"X7783",1
"X7784",1
"X7785",1
"X7786",1
"X7787",1
"X7788",1
"X7789",1
"X7790",1
"X7791",1
"X7792",1
"X7793",1
"X7794",1
"X7795",1
"X7796",1
"X7797",1
"X7798",1
"X7799",1
"X7800",1
"X7801",1
"X7802",1
"X7803",1
"X7804",1
"X7805",1
"X7806",1
"X7807",1
"X7808",1
"X7809",1
"X7810",1
"X7811",1
"X7812",1
"X7813",1
"X7814",1
"X7815",1
"X7816",1
"X7817",1
"X7818",1
"X7819",1
"X7820",1
"X7821",1
"X7822",1
"X7823",1
"X7824",1
"X7825",1
"X7826",1
"X7827",1
"X7828",1
"X7829",1
"X7830",1
"X7831",1
"X7832",1
"X7833",1
"X7834",1
"X7835",1
"X7836",1
"X7837",1
"X7838",1
"X7839",1
"X7840",1
"X7841",1
"X7842",1
"X7843",1
"X7844",1
"X7845",1
"X7846",1
"X7847",1
"X7848",1
"X7849",1
"X7850",1
"X7851",1
"X7852",1
"X7853",1
"X7854",1
"X7855",1
"X7856",1
"X7857",1
"X7858",1
"X7859",4
"X7860",1
"X7861",1
"X7862",4
"X7863",1
"X7864",1
"X7865",1
"X7866",1
"X7867",1
"X7868",1
"X7869",1
"X7870",1
"X7871",1
"X7872",1
"X7873",1
"X7874",1
"X7875",1
"X7876",1
"X7877",1
"X7878",1
"X7879",1
"X7880",1
"X7881",1
"X7882",1
"X7883",1
"X7884",1
"X7885",1
"X7886",1
"X7887",1
"X7888",1
"X7889",1
"X7890",1
"X7891",1
"X7892",1
"X7893",1
"X7894",1
"X7895",1
"X7896",1
"X7897",1
"X7898",3
"X7899",1
"X7900",1
"X7901",1
"X7902",1
"X7903",1
"X7904",1
"X7905",1
"X7906",1
"X7907",1
"X7908",1
"X7909",1
"X7910",1
"X7911",1
"X7912",1
"X7913",1
"X7914",1
"X7915",1
"X7916",3
"X7917",1
"X7918",1
"X7919",1
"X7920",1
"X7921",1
"X7922",1
"X7923",1
"X7924",1
"X7925",1
"X7926",1
"X7927",1
"X7928",1
"X7929",1
"X7930",1
"X7931",1
"X7932",1
"X7933",1
"X7934",1
"X7935",1
"X7936",1
"X7937",1
"X7938",1
"X7939",3
"X7940",1
"X7941",1
"X7942",1
"X7943",1
"X7944",1
"X7945",1
"X7946",1
"X7947",1
"X7948",1
"X7949",1
"X7950",1
"X7951",1
"X7952",1
"X7953",1
"X7954",1
"X7955",1
"X7956",1
"X7957",1
"X7958",1
"X7959",1
"X7960",1
"X7961",1
"X7962",1
"X7963",1
"X7964",1
"X7965",1
"X7966",1
"X7967",1
"X7968",1
"X7969",1
"X7970",1
"X7971",1
"X7972",1
"X7973",1
"X7974",1
"X7975",1
"X7976",1
"X7977",1
"X7978",1
"X7979",1
"X7980",1
"X7981",1
"X7982",2
"X7983",1
"X7984",1
"X7985",1
"X7986",1
"X7987",1
"X7988",1
"X7989",3
"X7990",1
"X7991",1
"X7992",1
"X7993",1
"X7994",1
"X7995",1
"X7996",1
"X7997",1
"X7998",1
"X7999",3
"X8000",1
"X8001",1
"X8002",1
"X8003",1
"X8004",3
"X8005",1
"X8006",1
"X8007",1
"X8008",1
"X8009",1
"X8010",1
"X8011",1
"X8012",1
"X8013",1
"X8014",1
"X8015",1
"X8016",1
"X8017",1
"X8018",1
"X8019",1
"X8020",1
"X8021",1
"X8022",1
"X8023",1
"X8024",1
"X8025",1
"X8026",1
"X8027",1
"X8028",1
"X8029",1
"X8030",1
"X8031",1
"X8032",1
"X8033",1
"X8034",1
"X8035",1
"X8036",1
"X8037",1
"X8038",1
"X8039",1
"X8040",1
"X8041",1
"X8042",1
"X8043",1
"X8044",1
"X8045",1
"X8046",3
"X8047",1
"X8048",1
"X8049",1
"X8050",1
"X8051",1
"X8052",1
"X8053",1
"X8054",1
"X8055",1
"X8056",1
"X8057",1
"X8058",1
"X8059",1
"X8060",1
"X8061",1
"X8062",1
"X8063",1
"X8064",1
"X8065",1
"X8066",1
"X8067",1
"X8068",1
"X8069",1
"X8070",1
"X8071",1
"X8072",1
"X8073",1
"X8074",1
"X8075",1
"X8076",1
"X8077",1
"X8078",1
"X8079",1
"X8080",1
"X8081",1
"X8082",1
"X8083",1
"X8084",1
"X8085",1
"X8086",1
"X8087",1
"X8088",1
"X8089",1
"X8090",1
"X8091",1
"X8092",1
"X8093",1
"X8094",1
"X8095",1
"X8096",1
"X8097",1
"X8098",1
"X8099",1
"X8100",3
"X8101",1
"X8102",1
"X8103",1
"X8104",1
"X8105",1
"X8106",1
"X8107",1
"X8108",1
"X8109",1
"X8110",1
"X8111",1
"X8112",1
"X8113",1
"X8114",1
"X8115",1
"X8116",1
"X8117",1
"X8118",1
"X8119",1
"X8120",1
"X8121",1
"X8122",1
"X8123",1
"X8124",1
"X8125",1
"X8126",1
"X8127",1
"X8128",1
"X8129",1
"X8130",1
"X8131",1
"X8132",1
"X8133",1
"X8134",1
"X8135",1
"X8136",1
"X8137",1
"X8138",1
"X8139",1
"X8140",1
"X8141",1
"X8142",1
"X8143",1
"X8144",1
"X8145",1
"X8146",1
"X8147",1
"X8148",1
"X8149",1
"X8150",1
"X8151",1
"X8152",1
"X8153",1
"X8154",1
"X8155",1
"X8156",1
"X8157",1
"X8158",1
"X8159",1
"X8160",1
"X8161",1
"X8162",1
"X8163",1
"X8164",1
"X8165",1
"X8166",1
"X8167",1
"X8168",1
"X8169",1
"X8170",1
"X8171",1
"X8172",1
"X8173",1
"X8174",1
"X8175",1
"X8176",1
"X8177",1
"X8178",1
"X8179",1
"X8180",1
"X8181",1
"X8182",1
"X8183",1
"X8184",1
"X8185",1
"X8186",1
"X8187",1
"X8188",1
"X8189",1
"X8190",1
"X8191",1
"X8192",1
"X8193",1
"X8194",1
"X8195",1
"X8196",1
"X8197",1
"X8198",1
"X8199",1
"X8200",1
"X8201",1
"X8202",1
"X8203",1
"X8204",1
"X8205",1
"X8206",1
"X8207",1
"X8208",1
"X8209",1
"X8210",1
"X8211",1
"X8212",1
"X8213",1
"X8214",1
"X8215",1
"X8216",1
"X8217",1
"X8218",1
"X8219",1
"X8220",1
"X8221",1
"X8222",1
"X8223",1
"X8224",1
"X8225",1
"X8226",1
"X8227",1
"X8228",1
"X8229",1
"X8230",1
"X8231",1
"X8232",1
"X8233",1
"X8234",1
"X8235",1
"X8236",1
"X8237",3
"X8238",1
"X8239",1
"X8240",1
"X8241",1
"X8242",1
"X8243",1
"X8244",1
"X8245",1
"X8246",1
"X8247",1
"X8248",1
"X8249",1
"X8250",1
"X8251",1
"X8252",1
"X8253",1
"X8254",1
"X8255",1
"X8256",1
"X8257",1
"X8258",1
"X8259",1
"X8260",1
"X8261",1
"X8262",1
"X8263",1
"X8264",1
"X8265",1
"X8266",1
"X8267",1
"X8268",1
"X8269",1
"X8270",1
"X8271",1
"X8272",1
"X8273",1
"X8274",1
"X8275",1
"X8276",1
"X8277",1
"X8278",1
"X8279",1
"X8280",1
"X8281",1
"X8282",1
"X8283",1
"X8284",1
"X8285",1
"X8286",1
"X8287",1
"X8288",1
"X8289",1
"X8290",1
"X8291",1
"X8292",1
"X8293",1
"X8294",1
"X8295",1
"X8296",1
"X8297",1
"X8298",1
"X8299",1
"X8300",1
"X8301",1
"X8302",1
"X8303",1
"X8304",1
"X8305",1
"X8306",1
"X8307",1
"X8308",1
"X8309",1
"X8310",1
"X8311",1
"X8312",1
"X8313",1
"X8314",1
"X8315",1
"X8316",1
"X8317",1
"X8318",4
"X8319",4
"X8320",1
"X8321",1
"X8322",1
"X8323",1
"X8324",1
"X8325",1
"X8326",1
"X8327",1
"X8328",1
"X8329",1
"X8330",1
"X8331",1
"X8332",1
"X8333",1
"X8334",1
"X8335",1
"X8336",1
"X8337",1
"X8338",1
"X8339",1
"X8340",1
"X8341",1
"X8342",1
"X8343",1
"X8344",1
"X8345",1
"X8346",1
"X8347",1
"X8348",1
"X8349",1
"X8350",1
"X8351",1
"X8352",1
"X8353",1
"X8354",1
"X8355",1
"X8356",1
"X8357",1
"X8358",1
"X8359",1
"X8360",1
"X8361",1
"X8362",1
"X8363",1
"X8364",1
"X8365",1
"X8366",1
"X8367",1
"X8368",1
"X8369",3
"X8370",1
"X8371",1
"X8372",1
"X8373",1
"X8374",1
"X8375",1
"X8376",1
"X8377",1
"X8378",1
"X8379",1
"X8380",1
"X8381",1
"X8382",1
"X8383",4
"X8384",1
"X8385",4
"X8386",1
"X8387",1
"X8388",1
"X8389",1
"X8390",1
"X8391",1
"X8392",1
"X8393",1
"X8394",1
"X8395",1
"X8396",1
"X8397",1
"X8398",1
"X8399",1
"X8400",1
"X8401",1
"X8402",1
"X8403",1
"X8404",1
"X8405",1
"X8406",1
"X8407",1
"X8408",1
"X8409",1
"X8410",1
"X8411",1
"X8412",1
"X8413",1
"X8414",1
"X8415",1
"X8416",1
"X8417",1
"X8418",1
"X8419",1
"X8420",1
"X8421",1
"X8422",1
"X8423",1
"X8424",1
"X8425",1
"X8426",1
"X8427",1
"X8428",1
"X8429",1
"X8430",1
"X8431",1
"X8432",1
"X8433",1
"X8434",1
"X8435",1
"X8436",1
"X8437",1
"X8438",1
"X8439",1
"X8440",1
"X8441",1
"X8442",1
"X8443",1
"X8444",1
"X8445",1
"X8446",1
"X8447",1
"X8448",1
"X8449",1
"X8450",1
"X8451",1
"X8452",1
"X8453",1
"X8454",1
"X8455",1
"X8456",1
"X8457",1
"X8458",1
"X8459",1
"X8460",1
"X8461",1
"X8462",1
"X8463",1
"X8464",1
"X8465",1
"X8466",1
"X8467",1
"X8468",4
"X8469",1
"X8470",1
"X8471",1
"X8472",1
"X8473",1
"X8474",1
"X8475",1
"X8476",1
"X8477",1
"X8478",1
"X8479",1
"X8480",1
"X8481",1
"X8482",1
"X8483",1
"X8484",1
"X8485",1
"X8486",1
"X8487",1
"X8488",1
"X8489",1
"X8490",1
"X8491",1
"X8492",1
"X8493",1
"X8494",1
"X8495",1
"X8496",1
"X8497",1
"X8498",1
"X8499",1
"X8500",1
"X8501",1
"X8502",1
"X8503",1
"X8504",1
"X8505",1
"X8506",1
"X8507",1
"X8508",1
"X8509",1
"X8510",1
"X8511",1
"X8512",1
"X8513",1
"X8514",1
"X8515",1
"X8516",1
"X8517",1
"X8518",1
"X8519",1
"X8520",1
"X8521",1
"X8522",1
"X8523",1
"X8524",1
"X8525",1
"X8526",1
"X8527",1
"X8528",1
"X8529",1
"X8530",1
"X8531",1
"X8532",1
"X8533",1
"X8534",1
"X8535",1
"X8536",1
"X8537",1
"X8538",1
"X8539",1
"X8540",1
"X8541",1
"X8542",1
"X8543",1
"X8544",1
"X8545",1
"X8546",1
"X8547",1
"X8548",1
"X8549",1
"X8550",1
"X8551",1
"X8552",1
"X8553",1
"X8554",1
"X8555",1
"X8556",1
"X8557",1
"X8558",1
"X8559",1
"X8560",1
"X8561",1
"X8562",1
"X8563",1
"X8564",1
"X8565",1
"X8566",1
"X8567",1
"X8568",1
"X8569",1
"X8570",1
"X8571",1
"X8572",1
"X8573",1
"X8574",1
"X8575",1
"X8576",1
"X8577",1
"X8578",1
"X8579",1
"X8580",1
"X8581",1
"X8582",2
"X8583",1
"X8584",1
"X8585",1
"X8586",1
"X8587",1
"X8588",1
"X8589",1
"X8590",1
"X8591",1
"X8592",1
"X8593",1
"X8594",1
"X8595",1
"X8596",1
"X8597",2
"X8598",1
"X8599",1
"X8600",1
"X8601",1
"X8602",1
"X8603",1
"X8604",1
"X8605",1
"X8606",1
"X8607",1
"X8608",1
"X8609",1
"X8610",1
"X8611",1
"X8612",1
"X8613",1
"X8614",1
"X8615",1
"X8616",1
"X8617",1
"X8618",1
"X8619",1
"X8620",1
"X8621",1
"X8622",1
"X8623",1
"X8624",1
"X8625",1
"X8626",1
"X8627",1
"X8628",4
"X8629",1
"X8630",1
"X8631",1
"X8632",1
"X8633",1
"X8634",1
"X8635",1
"X8636",1
"X8637",1
"X8638",1
"X8639",1
"X8640",1
"X8641",1
"X8642",1
"X8643",1
"X8644",1
"X8645",1
"X8646",1
"X8647",4
"X8648",1
"X8649",1
"X8650",1
"X8651",1
"X8652",1
"X8653",1
"X8654",1
"X8655",1
"X8656",1
"X8657",1
"X8658",1
"X8659",1
"X8660",1
"X8661",1
"X8662",1
"X8663",1
"X8664",4
"X8665",1
"X8666",1
"X8667",1
"X8668",1
"X8669",1
"X8670",1
"X8671",1
"X8672",1
"X8673",1
"X8674",4
"X8675",1
"X8676",1
"X8677",1
"X8678",1
"X8679",1
"X8680",1
"X8681",1
"X8682",1
"X8683",1
"X8684",1
"X8685",1
"X8686",1
"X8687",1
"X8688",4
"X8689",1
"X8690",1
"X8691",1
"X8692",1
"X8693",1
"X8694",1
"X8695",1
"X8696",1
"X8697",1
"X8698",1
"X8699",1
"X8700",1
"X8701",1
"X8702",1
"X8703",1
"X8704",1
"X8705",1
"X8706",1
"X8707",1
"X8708",1
"X8709",1
"X8710",1
"X8711",1
"X8712",1
"X8713",1
"X8714",1
"X8715",1
"X8716",1
"X8717",1
"X8718",1
"X8719",1
"X8720",1
"X8721",1
"X8722",1
"X8723",1
"X8724",1
"X8725",1
"X8726",1
"X8727",1
"X8728",1
"X8729",1
"X8730",1
"X8731",1
"X8732",1
"X8733",1
"X8734",1
"X8735",1
"X8736",1
"X8737",1
"X8738",1
"X8739",1
"X8740",1
"X8741",1
"X8742",1
"X8743",1
"X8744",1
"X8745",1
"X8746",1
"X8747",3
"X8748",1
"X8749",1
"X8750",1
"X8751",1
"X8752",1
"X8753",1
"X8754",1
"X8755",1
"X8756",1
"X8757",1
"X8758",1
"X8759",1
"X8760",1
"X8761",1
"X8762",1
"X8763",1
"X8764",1
"X8765",1
"X8766",1
"X8767",1
"X8768",1
"X8769",1
"X8770",1
"X8771",1
"X8772",1
"X8773",1
"X8774",1
"X8775",1
"X8776",1
"X8777",1
"X8778",1
"X8779",1
"X8780",1
"X8781",1
"X8782",1
"X8783",1
"X8784",1
"X8785",1
"X8786",1
"X8787",1
"X8788",1
"X8789",1
"X8790",1
"X8791",1
"X8792",1
"X8793",1
"X8794",1
"X8795",1
"X8796",1
"X8797",1
"X8798",1
"X8799",1
"X8800",1
"X8801",1
"X8802",1
"X8803",1
"X8804",1
"X8805",1
"X8806",1
"X8807",1
"X8808",1
"X8809",1
"X8810",1
"X8811",1
"X8812",1
"X8813",1
"X8814",1
"X8815",1
"X8816",1
"X8817",1
"X8818",1
"X8819",1
"X8820",1
"X8821",1
"X8822",1
"X8823",1
"X8824",1
"X8825",1
"X8826",1
"X8827",1
"X8828",1
"X8829",1
"X8830",1
"X8831",1
"X8832",1
"X8833",1
"X8834",1
"X8835",1
"X8836",1
"X8837",1
"X8838",1
"X8839",1
"X8840",1
"X8841",1
"X8842",1
"X8843",1
"X8844",1
"X8845",1
"X8846",1
"X8847",1
"X8848",1
"X8849",1
"X8850",1
"X8851",1
"X8852",1
"X8853",1
"X8854",1
"X8855",1
"X8856",1
"X8857",1
"X8858",1
"X8859",1
"X8860",1
"X8861",1
"X8862",1
"X8863",3
"X8864",1
"X8865",1
"X8866",1
"X8867",1
"X8868",1
"X8869",1
"X8870",1
"X8871",1
"X8872",1
"X8873",1
"X8874",1
"X8875",1
"X8876",1
"X8877",1
"X8878",1
"X8879",1
"X8880",1
"X8881",1
"X8882",1
"X8883",1
"X8884",1
"X8885",1
"X8886",1
"X8887",1
"X8888",1
"X8889",1
"X8890",1
"X8891",1
"X8892",1
"X8893",1
"X8894",1
"X8895",1
"X8896",1
"X8897",1
"X8898",1
"X8899",1
"X8900",1
"X8901",1
"X8902",1
"X8903",1
"X8904",1
"X8905",1
"X8906",1
"X8907",1
"X8908",1
"X8909",1
"X8910",1
"X8911",1
"X8912",1
"X8913",1
"X8914",3
"X8915",1
"X8916",1
"X8917",1
"X8918",1
"X8919",1
"X8920",1
"X8921",1
"X8922",1
"X8923",1
"X8924",1
"X8925",4
"X8926",1
"X8927",1
"X8928",1
"X8929",1
"X8930",1
"X8931",1
"X8932",1
"X8933",1
"X8934",1
"X8935",1
"X8936",1
"X8937",1
"X8938",1
"X8939",1
"X8940",1
"X8941",1
"X8942",1
"X8943",1
"X8944",1
"X8945",1
"X8946",1
"X8947",1
"X8948",1
"X8949",1
"X8950",1
"X8951",1
"X8952",1
"X8953",1
"X8954",1
"X8955",1
"X8956",1
"X8957",1
"X8958",1
"X8959",1
"X8960",1
"X8961",1
"X8962",1
"X8963",1
"X8964",1
"X8965",1
"X8966",1
"X8967",1
"X8968",1
"X8969",1
"X8970",1
"X8971",1
"X8972",1
"X8973",1
"X8974",1
"X8975",1
"X8976",1
"X8977",1
"X8978",1
"X8979",1
"X8980",1
"X8981",1
"X8982",1
"X8983",1
"X8984",1
"X8985",1
"X8986",1
"X8987",1
"X8988",1
"X8989",1
"X8990",1
"X8991",1
"X8992",1
"X8993",1
"X8994",1
"X8995",1
"X8996",1
"X8997",1
"X8998",1
"X8999",1
"X9000",1
"X9001",1
"X9002",1
"X9003",1
"X9004",1
"X9005",1
"X9006",1
"X9007",1
"X9008",1
"X9009",1
"X9010",1
"X9011",1
"X9012",1
"X9013",1
"X9014",1
"X9015",1
"X9016",1
"X9017",1
"X9018",1
"X9019",1
"X9020",1
"X9021",1
"X9022",1
"X9023",1
"X9024",1
"X9025",1
"X9026",1
"X9027",1
"X9028",1
"X9029",1
"X9030",1
"X9031",1
"X9032",1
"X9033",1
"X9034",1
"X9035",1
"X9036",1
"X9037",1
"X9038",1
"X9039",1
"X9040",1
"X9041",1
"X9042",1
"X9043",1
"X9044",1
"X9045",1
"X9046",1
"X9047",1
"X9048",1
"X9049",1
"X9050",1
"X9051",1
"X9052",1
"X9053",1
"X9054",1
"X9055",1
"X9056",1
"X9057",1
"X9058",1
"X9059",1
"X9060",1
"X9061",1
"X9062",1
"X9063",1
"X9064",1
"X9065",1
"X9066",1
"X9067",1
"X9068",1
"X9069",1
"X9070",1
"X9071",1
"X9072",1
"X9073",1
"X9074",1
"X9075",1
"X9076",1
"X9077",1
"X9078",1
"X9079",1
"X9080",1
"X9081",1
"X9082",1
"X9083",1
"X9084",1
"X9085",1
"X9086",1
"X9087",1
"X9088",1
"X9089",1
"X9090",1
"X9091",1
"X9092",1
"X9093",1
"X9094",1
"X9095",1
"X9096",1
"X9097",1
"X9098",1
"X9099",1
"X9100",1
"X9101",1
"X9102",1
"X9103",1
"X9104",1
"X9105",1
"X9106",1
"X9107",1
"X9108",1
"X9109",1
"X9110",1
"X9111",1
"X9112",1
"X9113",1
"X9114",1
"X9115",1
"X9116",1
"X9117",1
"X9118",1
"X9119",1
"X9120",1
"X9121",1
"X9122",1
"X9123",1
"X9124",1
"X9125",1
"X9126",1
"X9127",1
"X9128",1
"X9129",1
"X9130",1
"X9131",1
"X9132",1
"X9133",1
"X9134",1
"X9135",1
"X9136",1
"X9137",3
"X9138",1
"X9139",1
"X9140",1
"X9141",1
"X9142",1
"X9143",1
"X9144",1
"X9145",1
"X9146",1
"X9147",1
"X9148",1
"X9149",1
"X9150",1
"X9151",1
"X9152",1
"X9153",1
"X9154",1
"X9155",1
"X9156",1
"X9157",1
"X9158",1
"X9159",1
"X9160",1
"X9161",3
"X9162",1
"X9163",1
"X9164",1
"X9165",1
"X9166",1
"X9167",1
"X9168",1
"X9169",1
"X9170",1
"X9171",1
"X9172",1
"X9173",1
"X9174",1
"X9175",1
"X9176",1
"X9177",1
"X9178",1
"X9179",1
"X9180",1
"X9181",1
"X9182",1
"X9183",1
"X9184",1
"X9185",1
"X9186",1
"X9187",1
"X9188",1
"X9189",1
"X9190",1
"X9191",1
"X9192",1
"X9193",1
"X9194",1
"X9195",1
"X9196",1
"X9197",1
"X9198",1
"X9199",1
"X9200",1
"X9201",1
"X9202",1
"X9203",1
"X9204",1
"X9205",1
"X9206",1
"X9207",1
"X9208",1
"X9209",1
"X9210",1
"X9211",3
"X9212",1
"X9213",1
"X9214",1
"X9215",1
"X9216",1
"X9217",1
"X9218",1
"X9219",1
"X9220",1
"X9221",1
"X9222",1
